2010,36.80649055,SEELDRAYERS,Kevin
2010,36.82406471,CIOLEK,Gerald
2010,36.82530587,TJALLINGII,Maarten
2010,36.83813613,IGLINSKIY,Maxim
2010,36.84020636,BOOM,Lars
2010,36.85843445,PEREZ,LEZAUN,Alan
2010,36.86527463,VANDBORG,Brian
2010,36.87377658,KONOVALOVAS,Ignatas
2010,36.87481367,VOIGT,Jens
2010,36.87979252,BOLE,Grega
2010,36.88975425,OSS,Daniel
2010,36.89598307,DA DALTO,Mauro
2010,36.9132271,BELLOTTI,Francesco
2010,36.92216709,CANCELLARA,Fabian
2010,36.9379786,ROELANDTS,J_rgen
2010,36.94505656,WEGMANN,Fabian
2010,36.96443071,MONDORY,Lloyd
2010,36.97714953,WYNANTS,Maarten
2010,36.98173879,BOASSON,HAGEN,Edvald
2010,36.98737263,ISASI,Inaki
2010,36.99133821,RAST,Gregory
2010,36.99259067,TURGOT,Sebastien
2010,37.00198686,ARASHIRO,Yukiya
2010,37.0067912,HUSHOVD,Thor
2010,37.03041327,DE,LA,FUENTE,David
2010,37.05427496,IVANOV,Serguei
2010,37.05532223,PLIUSCHIN,Alexandr
2010,37.05888339,PAUWELS,Serge
2010,37.07313487,BOUET,Maxime
2010,37.08487962,GAVAZZI,Francesco
2010,37.10209071,NOVAL GONZALEZ,Benjamin
2010,37.11784657,ROBERTS,Luke
2010,37.12520388,BRUTT,Pavel
2010,37.14708282,ZABRISKIE,David
2010,37.14876689,SPRICK,Matthieu
2010,37.15003004,BARRY,Micha‚l
2010,37.15529408,NOCENTINI,Rinaldo
2010,37.18796447,KERN,Christophe
2010,37.19408337,VAUGRENARD,Beno¬t
2010,37.20421564,PEREZ MORENO,Ruben
2010,37.20548256,KOREN,Kristjan
2010,37.22555366,LADAGNOUS,Matthieu
2010,37.23951055,MINARD,Sebastien
2010,37.25051426,KNEES,Christian
